zm	PCA 1	PCA 2
other_mature	1.795633166	0.118705222
other_mature	1.656280798	-0.010578327
other_mature	1.358311281	0.011760167
other_mature	1.024318138	-0.509274463
other_mature	1.483087171	-0.561578573
other_mature	1.438734145	0.550885688
other_mature	1.237345191	0.165913246
other_mature	1.204996786	1.078491463
other_mature	1.295215785	0.945665899
other_mature	1.10241339	0.660969934
other_mature	1.555638158	0.147664522
other_mature	0.212713291	-4.561576471
other_mature	2.943615672	-0.185100044
other_mature	1.01778995	-1.676789044
other_mature	0.697483357	0.246734774
other_mature	1.911828572	0.515549676
other_mature	2.276234374	0.401219715
other_mature	2.28645147	-0.576131886
other_mature	1.013080905	-1.418665347
other_mature	0.998447197	-1.436961872
other_mature	2.306831127	-0.709000164
other_mature	2.176719769	0.6268626
other_mature	1.497366092	-0.199436974
other_mature	1.301328722	-0.215212478
other_mature	1.533812715	-0.288371379
other_mature	1.699184888	-1.217905764
other_mature	2.567786565	-0.579946564
other_mature	1.257186004	0.156108486
other_mature	1.57376858	-1.283604616
other_mature	1.455256774	-0.505804137
other_mature	1.280703642	-0.326570204
other_mature	1.819410988	-0.110749562
other_mature	1.755045915	0.340548096
other_mature	0.738477707	-0.794298923
other_mature	2.124365785	-1.469194642
other_mature	1.25322454	-1.675836594
other_mature	-1.726003014	-0.104223316
other_mature	-0.78104874	-2.127891184
other_mature	-2.14001816	-0.027889004
other_mature	-1.38867061	-2.278245711
other_mature	-0.261806564	0.373560193
other_mature	-1.438543722	1.514958422
other_mature	-1.838766214	0.470088879
other_mature	-0.636903909	-1.961098999
other_mature	-0.704071385	-1.766154721
other_mature	2.010761236	0.060679506
other_mature	2.132619563	0.150552717
other_mature	-0.902352505	-2.094285925
other_mature	-0.264186143	-2.480173
other_mature	2.027342989	-1.004717369
other_mature	1.947226033	0.156944269
other_mature	1.257214409	-1.203219713
other_mature	0.070263747	-0.669422519
other_mature	1.794846189	-0.542075917
other_mature	1.687145375	-0.419127675
other_mature	1.608160344	1.124001433
other_mature	1.447541445	-0.534027859
other_mature	1.331934071	-0.421718485
other_mature	1.774140742	-0.134745608
other_mature	1.582928684	-0.081023807
other_mature	2.066601698	0.36886951
other_mature	1.953623117	-0.030731295
other_mature	1.726534016	-1.721089988
other_mature	1.614967651	0.015043536
other_mature	2.105158076	0.929003177
other_mature	1.271677462	0.670949277
other_mature	1.426416567	0.815280716
other_mature	2.069216553	0.617560819
other_mature	2.177398639	1.09638312
other_mature	0.694471779	-1.010380026
other_mature	1.087220834	-1.682204919
other_mature	1.74042996	-0.310635865
other_mature	1.137487043	0.544135464
other_mature	1.535746192	-0.189357642
other_mature	1.81187565	-2.600259636
other_mature	1.694480051	-2.599690125
other_mature	1.686492043	-2.233836719
other_mature	0.415111317	-0.121639125
other_mature	1.742129894	0.303111208
other_mature	0.572926492	-0.879794885
other_mature	1.007097851	-0.321369248
other_mature	2.475767482	-2.04514381
other_mature	0.86834406	-1.40855944
other_mature	1.125055755	-1.070660977
other_mature	0.474454854	-1.197060635
other_mature	1.449739809	0.589088229
other_mature	1.924571124	-0.221661038
other_mature	1.838393919	0.306744519
other_mature	1.913085897	-0.251962648
other_mature	1.537250541	-0.310473444
other_mature	0.750966398	-2.810433717
other_mature	0.99989327	-1.712117806
other_mature	1.310068915	-0.891324337
other_mature	0.726618051	-2.486410102
other_mature	1.042968144	-1.688774941
other_mature	2.279524916	-0.669057208
other_mature	3.023669529	-0.287644194
other_mature	1.052543066	-1.612599675
other_mature	2.616275483	0.31248429
other_mature	2.395503222	-0.139115087
other_mature	0.322506451	-0.587995318
other_mature	0.657370139	-0.209825777
other_mature	0.604545777	-0.497204504
other_mature	2.188421168	-0.462869984
other_mature	0.484200592	0.93872572
other_mature	-1.639832574	-1.511507785
other_mature	-1.76201534	-1.363548552
other_mature	-2.313932132	0.296308829
other_mature	1.462838238	0.600308841
other_mature	1.45080436	-2.340665863
other_mature	1.578547213	0.548810914
other_mature	2.24467082	-0.971908652
other_mature	1.443315907	-0.896500229
other_mature	1.885434824	-2.30200883
other_mature	1.658477488	0.788878869
other_mature	-2.12087952	-1.765699666
other_mature	-1.938607033	-1.383236535
other_mature	-2.168762677	-1.107269079
other_mature	2.493198966	1.297860713
other_mature	1.414925483	-0.109841796
other_mature	1.311776435	-0.546734988
other_mature	1.579879586	0.657515052
other_mature	1.850499013	1.136964592
other_mature	1.681809973	-0.291535452
other_mature	1.888911236	-0.928858254
other_mature	1.718125508	-1.190680551
other_mature	1.99993853	-1.055928414
other_mature	1.630495304	0.397116746
other_mature	2.353047389	-0.408358795
other_mature	2.260393765	-0.878575616
other_mature	1.805924062	1.406712398
other_mature	1.991552497	1.081912531
other_mature	1.3007419	0.436820532
other_mature	1.333839952	-0.273507122
other_mature	1.466029001	0.230555899
other_mature	1.011833037	0.045779262
other_mature	1.13315149	-0.207364631
other_mature	1.762620893	0.318631245
other_mature	1.979103576	0.589314796
other_mature	1.187642938	-2.015990972
other_mature	1.633988163	-0.032379215
other_mature	1.84097465	0.169751662
other_mature	1.337230384	-0.147868115
other_mature	2.312719326	-0.300148211
other_mature	1.575055884	-0.560570392
other_mature	1.27872461	0.549013174
other_mature	1.327477365	0.536986216
other_mature	2.458646819	0.901480335
other_mature	2.012216707	0.732729634
other_mature	1.289195146	-0.16893509
other_mature	1.653608839	1.03422457
other_mature	2.416963698	0.661686948
other_mature	0.810381429	-3.376002085
other_mature	1.410435402	-0.174805705
other_mature	0.622612511	-1.504151291
other_mature	1.180909108	-0.079849436
other_mature	1.515823116	-0.170370215
other_mature	1.625361952	-0.086041287
other_mature	1.229255435	0.283883949
other_mature	1.229255435	0.283883949
other_mature	1.229255435	0.283883949
other_mature	1.229255435	0.283883949
other_mature	1.259491839	-0.10645927
other_mature	1.182881188	-0.236332981
other_mature	3.030986313	0.325770726
other_mature	1.526401158	-0.719732509
other_mature	1.382802802	0.676851211
other_mature	1.323120198	-1.28578965
other_mature	1.762391486	-1.281178167
other_mature	1.483491634	-0.19530192
other_mature	2.79969515	-0.126270277
other_mature	1.661271799	0.185291013
other_mature	2.620851534	0.451413153
other_mature	2.45117097	0.58440505
other_mature	2.409379028	0.579737407
other_mature	1.79979677	0.303202756
other_mature	1.749316497	0.326812842
other_mature	1.298170443	-0.497568373
other_mature	2.758818595	0.8501323
other_mature	0.886870953	-1.33350809
other_mature	1.22599481	-0.090658515
other_mature	1.66086224	-0.104022828
other_mature	1.200508892	0.048162582
other_mature	1.743309795	-0.033649186
other_mature	2.128594986	0.059592177
other_mature	1.685965531	0.610389628
other_mature	1.475259516	0.728232938
other_mature	1.58091469	-0.324813289
other_mature	1.187137049	-0.365311259
other_mature	1.116450536	-0.545830967
other_mature	0.813813278	-0.623434695
other_mature	1.14567016	-1.029624396
other_mature	1.622839973	-0.476392411
other_mature	-0.021211013	0.02317539
other_mature	1.054263513	0.647755692
other_mature	1.15977825	0.699311238
other_mature	1.30364779	-0.205029753
other_mature	1.247580617	-0.615166473
other_mature	1.348199728	-0.634719904
other_mature	2.155947012	0.107636135
other_mature	1.36059566	-0.390319849
other_mature	1.007870337	-1.663275343
other_mature	1.35135878	-1.664722605
other_mature	1.322433035	-1.659254066
other_mature	1.096103828	-0.151265146
other_mature	0.853087051	-0.935560419
other_mature	1.186518569	-0.914819403
other_mature	1.383471463	-1.2476109
other_mature	1.492970171	-0.829664816
other_mature	1.606430173	-1.131050932
other_mature	1.298228499	-1.125624722
other_mature	1.359141265	-1.142895901
other_mature	1.595978453	-0.507001876
other_mature	0.961923221	-1.828652302
other_mature	0.596969404	-1.288845824
other_mature	2.165660342	-0.357998859
other_mature	1.952549443	-0.209921444
other_mature	1.951146715	-0.410799468
other_mature	1.85703153	0.339374173
other_mature	1.905054598	0.018507826
other_mature	1.93254055	0.376602033
other_mature	1.699287586	0.383745734
other_mature	1.500804358	-0.061211667
other_mature	1.711862341	-0.561857026
other_mature	1.873619744	-0.557216573
other_mature	1.463709646	-0.417972405
other_mature	2.442391701	-0.064009656
other_mature	2.548317209	0.544386625
other_mature	1.172960359	-1.994999529
other_mature	0.955358935	-1.224268109
other_mature	1.384476239	-0.77691101
other_mature	1.32357216	0.391230042
other_mature	1.308440799	0.75800125
other_mature	3.688170418	-0.046582156
other_mature	3.689964083	-0.00336304
other_mature	3.744893143	0.270731265
other_mature	3.690323081	-0.050398244
other_mature	3.699483235	-0.058010406
other_mature	3.736907738	0.003967306
other_mature	3.722584476	-0.068688447
other_mature	3.613261208	0.100043912
other_mature	2.007788267	-0.173803322
other_mature	0.657567776	-1.390116198
other_mature	1.858516187	0.43116361
other_mature	1.996820311	-0.340227819
other_mature	2.332984844	-0.057101353
other_mature	2.23923691	-0.247208851
other_mature	2.632083454	-0.426980272
other_mature	2.787541294	1.039964574
other_mature	2.183166489	-0.032598324
other_mature	1.332166002	-0.629027547
other_mature	1.407522102	-0.706699963
other_mature	1.294536203	-0.579272047
other_mature	1.503458222	-0.89429356
other_mature	1.342192994	-0.893937059
other_mature	1.881385873	0.057165326
other_mature	2.008131546	-0.052506963
other_mature	1.843805894	0.061380467
other_mature	1.960350919	-0.169413831
other_mature	1.933457338	-0.120025333
other_mature	3.076533808	0.366050594
other_mature	3.019798067	0.460381921
other_mature	3.842534162	0.132890955
other_mature	3.236033678	0.338747939
other_mature	2.995088985	0.540471417
other_mature	3.053277549	0.561877205
other_mature	3.09085169	0.340589663
other_mature	3.072034222	0.375556267
other_mature	1.806888956	0.156743809
other_mature	1.79827643	-0.043198315
other_mature	1.254094699	0.085819625
other_mature	0.832171141	-0.095567905
other_mature	0.879617468	0.042741225
other_mature	1.309434119	0.286705762
other_mature	2.084644937	-0.091605661
other_mature	2.274337666	-0.080970111
other_mature	2.269252308	0.02714442
other_mature	1.471068109	-0.694022458
other_mature	1.891997725	0.604644986
other_mature	0.927934115	0.829158507
other_mature	1.445241984	0.758501242
other_mature	1.646402915	-0.258618795
other_mature	1.37275044	-0.459207427
other_mature	0.240572523	-1.286704389
other_mature	1.059672387	0.980548289
other_mature	-0.176921305	-0.269569939
other_mature	1.215041793	-0.775214185
other_mature	1.503656315	0.230397593
other_mature	1.612915397	0.20694385
other_mature	1.54137121	0.346353958
other_mature	2.059341636	0.367770097
other_mature	1.819790371	0.198330708
other_mature	2.03565277	0.325106722
other_mature	1.957371758	-0.724972401
other_mature	2.415320109	0.205472817
other_mature	2.07609183	1.528715602
other_mature	1.454238106	0.579293151
other_mature	1.315061237	1.108023168
other_mature	1.970575381	-0.253759419
other_mature	1.871644025	0.313576696
other_mature	3.040821372	0.735034651
other_mature	1.727123789	-0.164597423
other_mature	1.177822587	-0.146522951
other_mature	1.623410726	1.154265315
other_mature	1.621243399	1.430175968
other_mature	1.8520428	-1.217241532
other_mature	1.527336673	0.421861856
other_mature	1.390312328	0.639654857
other_mature	1.283926862	-0.09446514
other_mature	1.537980062	0.351483697
other_mature	1.499071043	-0.889503548
other_mature	1.206291596	-0.854012199
other_mature	2.116970832	0.774664831
other_mature	1.250039939	0.304528821
other_mature	1.761086297	-0.020444318
other_mature	2.43166242	0.625878221
other_mature	1.726323452	0.352405696
other_mature	1.795537665	0.271305205
other_mature	-0.349288754	0.198644434
other_mature	-0.245871776	1.338919184
other_mature	1.924373426	0.81383326
other_mature	1.206533017	0.655812833
other_mature	0.802447019	-1.020798587
other_mature	0.811532711	-0.616272349
other_mature	1.241087985	0.76502354
other_mature	1.342989058	0.167996865
other_mature	1.473408179	0.164237707
other_mature	0.768847898	-0.640952486
other_mature	-0.015707996	-0.572074644
other_mature	1.534100507	-1.404410758
other_mature	0.544834776	-1.377941813
other_mature	1.101145524	0.023723585
other_mature	1.028707005	0.03761474
other_mature	2.001411937	0.695236541
other_mature	1.06751801	0.043996022
other_mature	1.141330602	0.346507337
other_mature	-0.053695685	2.056228576
other_mature	1.95976635	0.408622103
other_mature	1.688169313	0.842792999
other_mature	1.088722411	0.506055359
other_mature	1.54819923	-0.749548246
other_mature	1.763085455	-1.436274007
other_mature	1.97608436	-0.791204352
other_mature	1.982634821	0.098546444
other_mature	1.890619932	-0.838686176
other_mature	1.61236566	0.486648138
other_mature	1.552675622	-0.455484342
other_mature	2.034285109	-0.817543381
other_mature	1.23499062	0.125766603
other_mature	1.265308188	0.091713267
other_mature	1.634840445	0.365087504
other_mature	1.310084833	0.133557386
other_mature	1.676455305	0.326062802
other_mature	0.891221758	0.332702394
other_mature	0.844684386	0.374680198
other_mature	0.844684386	0.374680198
other_mature	0.279126981	0.258591586
other_mature	0.094133236	-0.162735013
other_mature	0.166444813	-0.355732393
other_mature	0.82363106	-0.351600407
other_mature	0.166444813	-0.355732393
other_mature	0.907650409	-0.457307106
other_mature	0.915626958	-0.203869949
other_mature	1.177585307	-0.803800465
other_mature	1.721470202	-0.103611437
other_mature	1.494050672	-0.659407483
other_mature	2.332861691	0.228864404
other_mature	0.935835152	-0.035926108
other_mature	1.040574104	-0.006092018
other_mature	0.605579005	-0.980957365
other_mature	0.929929989	0.297840649
other_mature	1.990777348	-0.233719176
other_mature	2.367196329	-0.492005116
other_mature	2.360894088	-0.237928381
other_mature	1.099904677	-0.067099412
other_mature	0.898716288	-1.496732003
other_mature	1.396623593	-0.181775629
other_mature	1.372369852	-0.21093307
other_mature	1.308342224	-0.10186122
other_mature	1.36157593	-0.154992794
other_mature	1.757541447	0.263815218
other_mature	1.723675238	0.087123054
other_mature	1.830330501	0.096314801
other_mature	1.893531517	0.367589543
other_mature	2.099832027	-0.223270877
other_mature	2.065147224	0.23274241
other_mature	0.738729112	0.455029855
other_mature	1.386552383	-0.636324147
other_mature	0.774171703	0.443438448
other_mature	1.368059699	-1.089641805
other_mature	1.744457327	0.235727438
other_mature	1.681292394	-0.031797371
other_mature	0.99538956	-1.14427834
other_mature	1.287138997	-0.153188113
other_mature	1.429447914	-0.954558097
other_mature	1.06395531	-0.925461345
other_mature	1.952676	0.077099056
other_mature	1.861248879	0.095180258
other_mature	1.449419198	0.795047181
other_mature	1.254905783	-0.928939385
other_mature	1.453506885	-0.473251532
other_mature	0.684918626	0.954341234
other_mature	1.485483132	0.172185934
other_mature	1.388827775	0.217591762
other_mature	1.365174254	0.17806814
other_mature	1.529326237	0.473823036
other_mature	2.697309624	-2.224420732
other_mature	1.306282548	-1.242324412
other_mature	0.891308219	0.266490258
other_mature	0.890274844	-2.741731828
other_mature	1.213389694	0.114871934
other_mature	1.43738944	-2.515592887
other_mature	0.43866851	-1.311523066
other_mature	2.01487189	0.009841101
other_mature	1.230895287	-0.378489078
other_mature	0.870315359	-1.125078439
other_mature	1.611973415	0.289703205
other_mature	2.113124316	0.319921387
other_mature	2.194051236	-0.036625412
other_mature	1.965551335	0.000665238
other_mature	2.515526248	-1.692467124
other_mature	2.467314502	-1.505828318
other_mature	2.649362664	-1.376427458
other_mature	1.063491418	-0.700907514
other_mature	1.043553991	-0.695542082
other_mature	1.330501642	-0.313170771
other_mature	1.502653528	0.095899029
other_mature	1.595184723	0.09626025
other_mature	1.596203469	0.29950204
other_mature	1.104525267	-2.929460406
other_mature	2.100157609	-0.094755292
other_mature	2.132531178	0.303511048
other_mature	2.121497731	0.356015324
other_mature	1.037089021	-2.736523522
other_mature	1.468604554	-0.606776662
other_mature	1.700990361	-0.296244309
other_mature	1.163387218	-2.861063982
other_mature	2.091899248	-1.486404213
other_mature	1.268740826	0.067869088
other_mature	1.87673568	0.042887445
other_mature	2.358240272	-0.383787586
other_mature	1.187515437	0.84998497
other_mature	3.354907224	-2.615717327
other_mature	1.378938185	-1.730311526
other_mature	1.819493129	-0.848501299
other_mature	2.420663637	0.131571254
other_mature	1.65865921	-1.253098931
other_mature	2.569877698	0.097934554
other_mature	1.472299748	-1.240377881
other_mature	0.921383529	-0.772428083
other_mature	2.55154357	-0.295735821
other_mature	1.612112499	-1.294638653
other_mature	2.178450943	-0.852289078
other_mature	1.083384223	-0.549036001
other_mature	0.622818384	0.211701454
other_mature	1.959560939	-0.58084147
other_mature	2.260830041	0.147003796
other_mature	2.370732542	0.279126143
other_mature	1.14646687	-1.279959813
other_mature	1.484243102	0.051049431
other_mature	1.558125265	0.011225016
other_mature	1.46376461	0.048014717
other_mature	1.386455863	0.435938273
other_mature	1.518410244	0.474170898
other_mature	1.125684296	0.487731277
other_mature	1.316998294	-0.332974707
other_mature	1.788032498	-1.196896883
other_mature	2.031959876	-0.015522581
other_mature	2.039676023	-0.05771734
other_mature	1.610376423	-0.046660859
other_mature	2.099006687	0.130947245
other_mature	2.109384962	0.310337296
other_mature	2.294236025	0.065860944
other_mature	2.430825756	0.0420782
other_mature	2.632578681	-0.034724321
other_mature	2.283286499	0.071562391
other_mature	2.375532239	0.068569389
other_mature	2.332621667	-0.01260058
other_mature	2.320892268	0.228524645
other_mature	1.65776889	0.249085765
other_mature	0.182962665	-0.919237664
other_mature	2.468413087	1.046183018
other_mature	0.720924842	1.181092923
other_mature	1.698054991	-0.74826719
other_mature	1.291688321	-1.241200544
other_mature	1.983773046	0.155772752
other_mature	1.983773046	0.155772752
other_mature	2.008805075	0.655979836
other_mature	1.652870242	0.121715141
other_mature	1.527344706	-1.047409267
other_mature	0.716394431	-1.144012659
other_mature	1.400324923	-2.06212928
other_mature	2.125298261	0.320878285
other_mature	1.973076118	-0.078154591
other_mature	1.036627968	-4.7058644
other_mature	1.039271377	-4.642844631
other_mature	0.889218409	0.647534369
other_mature	0.662585553	-0.397452638
other_mature	1.756538281	0.982080593
other_mature	1.55257472	0.723049219
other_mature	2.204837876	-1.639755932
other_mature	1.60050864	-0.770552307
other_mature	2.045903298	-1.159112328
other_mature	2.546948877	-1.073438384
other_mature	2.461019214	-1.270218244
other_mature	1.309302822	-1.936448534
other_mature	2.645978972	-1.503044255
other_mature	2.310598406	-0.346791983
other_mature	0.478518481	-2.180798231
other_mature	1.172921217	0.064468607
other_mature	-0.93426056	-0.651675747
other_mature	1.741254628	-0.19051609
other_mature	1.894678015	-0.42287111
other_mature	2.473751135	-0.464462975
other_mature	3.050133505	-1.088360706
other_mature	2.252952232	-2.766995659
other_mature	3.349666488	-0.168831456
other_mature	2.757062282	-2.026775633
other_mature	1.366638108	-2.571130378
other_mature	0.851348567	0.927124612
other_mature	-0.530400805	0.320953372
other_mature	1.7975941	-0.785467892
other_mature	1.212427584	0.577279284
other_mature	1.3919741	-0.326101147
other_mature	1.036443338	0.19497434
other_mature	1.6327631	-0.447594098
other_mature	0.885551324	0.075987427
other_mature	1.045320273	0.086592028
other_mature	0.918467272	0.247404489
other_mature	2.149404377	0.561864572
other_mature	2.2868717	0.890582719
other_mature	0.929311411	0.71410371
other_mature	1.283017961	0.466638701
other_mature	1.942539503	1.297052598
other_mature	2.985317046	0.307088735
other_mature	1.176022068	-1.133709804
other_mature	0.7106028	-0.067666871
other_mature	1.596386097	0.283337269
other_mature	1.572194807	0.287024131
other_mature	1.454552455	0.313468341
other_mature	1.172084074	-0.327331088
other_mature	1.488478558	-0.63135766
other_mature	2.432116273	0.7986292
other_mature	2.436782043	-0.596765252
other_mature	1.661460204	-0.595435882
other_mature	2.038300777	0.859254029
other_mature	2.336081543	0.170262662
other_mature	1.655478649	-0.038732394
other_mature	1.611832413	0.255284254
other_mature	2.463108483	-0.330069185
other_mature	2.499026741	-0.506800261
other_mature	1.413876677	1.056038078
other_mature	1.981006306	-0.861981797
other_mature	1.511578798	-0.166361899
other_mature	-0.215744582	1.033735729
other_mature	2.217272558	0.246364491
other_mature	1.503973285	-1.313281877
other_mature	2.083653211	-0.074765833
other_mature	1.101283002	-0.199567669
other_mature	1.557974388	0.939235031
other_mature	0.980790612	-1.365765913
other_mature	2.311602694	-0.055120726
other_mature	2.046623874	-0.4463156
other_mature	1.6967501	0.153869079
other_mature	2.106861286	-0.380035152
other_mature	2.273634837	-0.556349189
other_mature	0.85560513	-1.985418817
other_mature	0.682549249	-2.370355553
other_mature	1.159769088	-1.840865674
other_mature	2.402476516	-0.576882703
other_mature	2.116869442	-1.913657617
other_mature	3.227115244	-0.531942829
other_mature	1.815379866	0.630987555
other_mature	2.796814493	-0.560826181
other_mature	0.555338739	-2.450755716
other_mature	0.732928064	-2.277285688
other_mature	1.783782654	-0.209274414
other_mature	1.833612441	-2.183022741
other_mature	0.954256344	1.513931332
other_mature	1.921433069	-1.565593334
other_mature	1.621609912	1.314605797
other_mature	2.372751204	-0.406003085
other_mature	1.98353505	-0.811344765
other_mature	1.886328189	-1.353941398
other_mature	1.690225067	-0.980026422
other_mature	1.675216377	-0.593339814
other_mature	1.651079555	-1.078830016
other_mature	1.052314982	-1.394523278
other_mature	1.979929571	0.33581877
other_mature	1.274229313	0.475269862
other_mature	1.364886589	-0.113304857
other_mature	1.470904716	0.733529618
other_mature	1.345697486	-0.044466871
other_mature	1.321997728	0.072838382
other_mature	1.011090801	-0.709352094
other_mature	0.836097936	-0.706931879
other_mature	0.879280651	-0.640162303
other_mature	1.512597333	-0.116511542
other_mature	0.955381527	0.10626778
other_mature	1.660852407	-0.613054415
other_mature	1.591678245	-1.938609169
other_mature	1.365984311	0.139297174
other_mature	1.565424557	-0.777693052
other_mature	3.028312687	-0.246583645
other_mature	0.736522047	-0.063345155
other_mature	0.918110738	0.151085515
other_mature	0.937121176	0.298215487
other_mature	0.636164009	0.169978948
other_mature	0.800922153	0.586359583
other_mature	1.475527909	0.828550375
other_mature	1.180032436	1.00884701
other_mature	1.952239529	-1.758386401
other_mature	1.821302024	-0.982894886
other_mature	1.524676039	-0.129602072
other_mature	0.826092539	0.426748807
other_mature	2.917194186	0.883792246
other_mature	2.222152259	-0.623903421
other_mature	0.909118515	-1.361787034
other_mature	1.521041329	-0.098555832
other_mature	1.121129869	-2.250672847
other_mature	1.264725857	-1.673864162
other_mature	1.727177464	-0.148855935
other_mature	2.483178277	-0.853362528
other_mature	2.177160464	-0.035744438
other_mature	1.371284038	-0.413987522
other_mature	0.694845008	1.297875444
other_mature	1.77577817	0.102677578
other_mature	2.148216321	0.656806626
other_mature	1.873618627	0.819293379
other_mature	1.880112056	0.355313098
other_mature	2.582882638	-1.277379762
other_mature	2.463257205	0.111826049
other_mature	0.327244441	-1.214551851
other_mature	2.560812805	0.559704064
other_mature	2.109478993	-0.162344013
other_mature	1.434468133	-0.226867626
other_mature	1.54223432	-0.514601288
other_mature	1.839354229	0.344634757
other_mature	2.901876572	-1.03671352
other_mature	1.367883579	0.093232153
other_mature	1.626252585	0.588510267
other_mature	1.486929093	0.264254176
other_mature	1.617713426	0.278003844
other_mature	1.329292927	0.092939324
other_mature	0.707302347	-1.384685238
other_mature	0.743159225	-0.878780822
other_mature	2.178289567	-0.024038338
other_mature	2.192869	0.575255505
other_mature	2.001732094	0.335072314
other_mature	1.788975829	0.605345524
other_mature	0.314730927	-1.07237975
other_mature	2.248800997	0.901382336
other_mature	1.854225931	0.219046817
other_mature	1.022752574	0.040064803
other_mature	1.054346048	-0.130442112
other_mature	1.076087845	-0.142923297
other_mature	1.733788217	0.016090156
other_mature	0.949957011	-0.433983074
other_mature	1.261488564	-0.268511694
other_mature	0.937036959	-0.18615493
other_mature	1.400175099	0.017797832
other_mature	1.686229062	0.60594602
other_mature	1.294936415	0.363645968
other_mature	1.68271173	0.61416847
other_mature	3.054032936	-0.774294181
other_mature	1.988954086	-0.13496153
other_mature	2.05393641	0.018669604
other_mature	2.067681453	0.131094214
other_mature	1.534779247	0.160257998
other_mature	0.757013281	-0.660826584
other_mature	1.747003892	-0.078850453
other_mature	1.640086784	-0.035624761
other_mature	0.897235029	0.143308166
other_mature	1.2751913	-1.591760242
other_mature	1.287133122	-1.799996468
other_mature	1.973791542	0.301253022
other_mature	3.020903579	1.110044977
other_mature	1.777048842	0.000146879
other_mature	1.216052302	0.16615996
other_mature	1.720926622	-0.074071531
other_mature	1.685058951	0.322145612
other_mature	2.00834474	-0.366118015
other_mature	2.197598956	-0.277846107
other_mature	1.719481071	-1.099124614
other_mature	1.959151251	0.443823213
other_mature	1.501027871	0.064745086
other_mature	1.224526151	-0.33858596
other_mature	0.61584596	-1.21982684
other_mature	1.668590007	-0.874676983
other_mature	1.32196345	-1.875107807
other_mature	1.722025338	-1.113466358
other_mature	0.971283931	-0.12554165
other_mature	0.882515236	-1.199525651
other_mature	2.010994767	0.455422955
other_mature	1.290687475	0.894801273
other_mature	1.705810537	0.278921047
other_mature	2.545513002	0.231201054
other_mature	2.311980232	-0.005888875
other_mature	2.270593301	0.080345676
other_mature	1.031558595	-0.688635464
other_mature	1.174164862	-1.045873199
other_mature	0.951291525	-0.539639128
other_mature	1.052316866	-0.884530136
other_mature	1.14688717	-1.035021165
other_mature	1.171883394	-2.060219439
other_mature	1.459734164	-1.040526672
other_mature	2.491579012	0.59801117
other_mature	0.879933564	-1.151903124
other_mature	0.990402643	-1.320390325
other_mature	2.291854255	0.20990926
other_mature	1.985562559	-0.266446961
other_mature	1.781342596	-0.707876532
other_mature	1.857081756	-0.640578511
other_mature	1.958484582	-0.501010285
other_mature	2.317209346	-0.520990427
other_mature	2.450520652	0.423698961
other_mature	2.48831055	0.354742812
other_mature	-1.315738947	-2.796042834
other_mature	2.303891631	-0.669876214
other_mature	1.096238686	0.048329345
other_mature	0.510746451	-0.080972304
other_mature	1.708273131	-0.568377759
other_mature	2.549251793	0.187513
other_mature	1.586306676	-0.020799132
other_mature	1.670973734	0.022666229
other_mature	1.670210042	-0.186429182
other_mature	1.33805821	-0.023888589
other_mature	2.194927313	-0.923386482
other_mature	0.137527506	-2.472160238
other_mature	0.222873722	-2.592680577
other_mature	1.401320863	-0.765202872
other_mature	2.425475357	0.450497939
other_mature	2.361606615	0.53635924
other_mature	0.891766249	-1.082270321
other_mature	2.114656488	0.460455984
other_mature	2.196827218	0.281837318
other_mature	2.327504893	0.567287968
other_mature	2.171759878	0.317862679
other_mature	2.571985347	0.112371984
other_mature	1.115072834	-1.715386879
other_mature	2.218886281	-0.173841793
other_mature	2.173429599	-0.09337935
other_mature	2.231806624	-0.111295836
other_mature	2.558396746	0.037607192
other_mature	1.60957509	-0.616502672
other_mature	0.979218396	-0.047050765
other_mature	1.877552574	1.496133031
other_mature	1.992050132	1.480460627
other_mature	0.407115114	-2.101770424
other_mature	1.434480629	0.186770872
other_mature	0.415918473	-1.711114816
other_mature	1.364831138	-0.849957541
other_mature	1.35356094	0.071291295
other_mature	1.104975925	-0.123154549
other_mature	1.590036731	1.131110495
other_mature	2.191308314	-3.160891583
other_mature	0.950742549	0.913995562
other_mature	1.658734959	0.156434588
other_mature	1.058997586	-0.923605041
other_mature	1.553679536	0.861443511
other_mature	2.115252149	-0.426244367
other_mature	2.150113812	-0.385710243
other_mature	1.836872167	-0.526471641
other_mature	2.168188094	-1.355469677
other_mature	1.874140946	0.280716739
other_mature	2.092734489	-1.344888359
other_mature	1.755803457	-1.496365583
other_mature	1.253366852	-0.967953653
other_mature	1.918794375	-0.012594762
other_mature	0.394003328	-0.673808939
other_mature	0.136719499	0.02899359
other_mature	1.17008791	0.508220407
other_mature	1.040085457	0.634066039
other_mature	0.736150475	0.544266309
other_mature	0.83553852	1.148144195
other_mature	1.780358644	-0.250798823
other_mature	0.582375612	1.033127539
other_mature	0.329128046	0.361328101
other_mature	0.190930572	0.487286346
other_mature	0.097993628	0.29760119
other_mature	0.798862073	1.094860347
other_mature	0.388805239	0.505204104
other_mature	0.732752117	-0.662008947
other_mature	-0.114765105	0.095664562
other_mature	0.269258577	0.459740262
other_mature	0.174792709	-0.428175493
other_mature	0.7625924	0.358251241
other_mature	-0.142800781	0.156159701
other_mature	0.701356542	-0.324618861
other_mature	2.200374638	0.215156931
other_mature	3.108889013	-0.360793967
other_mature	2.064551303	0.522057068
other_mature	1.983447489	0.350996679
other_mature	2.09534255	0.378590804
